patient_id,mrn,first_name,last_name,date_of_birth,gender,ssn,phone,email,address,city,state,zip_code,emergency_contact_name,emergency_contact_phone,primary_insurance_id,secondary_insurance_id,blood_type,is_active,registration_date
PAT000626,MRN1000626,Jessica,Miller,1941-06-22,Other,743-10-8349,555-389-8971,patient626@hotmail.com,3146 Lake Dr,San Diego,IL,15153,William Harris,555-911-5541,INS000106,,O+,True,2021-01-29 23:53:57.966615
PAT000627,MRN1000627,Christopher,Davis,1955-11-05,Male,730-62-7701,555-837-2065,patient627@gmail.com,7027 Cedar Ln,Austin,CA,71827,Nancy Wilson,555-815-2230,INS000509,INS000156,O-,True,2023-06-03 23:53:57.966615
PAT000628,MRN1000628,Christopher,Lee,1947-08-28,Female,202-77-8055,555-824-8643,patient628@gmail.com,384 Elm St,Philadelphia,FL,99515,Jessica Harris,555-387-1507,INS000929,,B+,True,2025-11-12 23:53:57.966615
PAT000629,MRN1000629,Daniel,Taylor,1960-05-02,Female,685-52-8869,555-697-9893,patient629@outlook.com,4658 Lake Dr,San Diego,NY,78380,Linda Miller,555-926-9818,INS000952,INS000663,A-,True,2024-02-17 23:53:57.966615
PAT000630,MRN1000630,Jessica,Martin,1938-09-05,Male,256-93-5757,555-711-5520,patient630@yahoo.com,4064 Valley Blvd,New York,AZ,78781,Jennifer White,555-908-8954,INS000653,,B+,True,2024-02-15 23:53:57.966615
PAT000631,MRN1000631,David,Garcia,1956-04-11,Female,969-10-6072,555-633-9613,patient631@outlook.com,8865 Park Ave,Houston,NY,36571,Jennifer Martin,555-624-4644,INS000839,,B-,True,2025-08-01 23:53:57.966615
PAT000632,MRN1000632,William,Wilson,1942-11-09,Female,353-49-9040,555-467-7978,patient632@outlook.com,2962 Pine Rd,Austin,PA,20908,John White,555-371-4224,INS000051,,A+,True,2019-02-23 23:53:57.966615
PAT000633,MRN1000633,Susan,Johnson,1966-10-21,Male,363-25-3676,555-499-5625,patient633@yahoo.com,1199 Cedar Ln,Austin,PA,32513,Jennifer Martinez,555-797-8628,INS000058,,A+,True,2019-08-12 23:53:57.966615
PAT000634,MRN1000634,Patricia,Taylor,1941-09-01,Male,425-38-2188,555-618-4619,patient634@email.com,997 Elm St,San Antonio,TX,93450,Sarah Martin,555-996-8892,INS000348,INS000401,AB-,True,2022-09-09 23:53:57.966615
PAT000635,MRN1000635,Karen,Thomas,1943-10-16,Female,772-34-8899,555-159-1501,patient635@yahoo.com,1201 Maple Dr,Chicago,CA,67852,David Lopez,555-705-9912,INS000290,,O-,True,2025-02-07 23:53:57.966615
PAT000636,MRN1000636,Karen,Taylor,1952-08-19,Female,776-89-6173,555-478-2736,patient636@yahoo.com,1545 Hill Rd,San Antonio,AZ,40084,Sarah Anderson,555-254-5976,INS000984,,AB-,True,2020-08-15 23:53:57.966615
PAT000637,MRN1000637,Jennifer,Moore,2004-01-17,Other,970-61-2588,555-705-6582,patient637@outlook.com,6465 Park Ave,Houston,CA,65936,Daniel Anderson,555-146-3434,INS000374,,A-,True,2022-04-02 23:53:57.966615
PAT000638,MRN1000638,William,Garcia,1973-03-25,Female,113-16-9129,555-543-8396,patient638@outlook.com,628 Cedar Ln,San Diego,NY,56287,James Smith,555-198-2880,INS000345,,AB-,True,2023-09-14 23:53:57.966615
PAT000639,MRN1000639,Mary,Moore,2007-04-05,Female,601-73-4218,555-456-7584,patient639@outlook.com,8038 Cedar Ln,San Diego,PA,48090,Nancy Wilson,555-537-9698,INS000570,,B-,True,2025-10-13 23:53:57.966615
PAT000640,MRN1000640,Richard,Williams,1959-06-15,Female,757-31-2200,555-313-6990,patient640@outlook.com,7490 Maple Dr,Austin,NY,81403,Jennifer Davis,555-250-4736,INS000247,,B+,True,2022-11-14 23:53:57.966615
PAT000641,MRN1000641,Barbara,Lopez,1936-09-20,Male,608-54-2017,555-472-9271,patient641@email.com,3593 Hill Rd,Chicago,CA,55735,Nancy Martin,555-194-4555,INS000810,INS000128,AB+,True,2025-11-28 23:53:57.966615
PAT000642,MRN1000642,Christopher,Garcia,1942-04-17,Male,331-63-2411,555-403-3386,patient642@email.com,9779 Oak Ave,San Diego,IL,29575,William Hernandez,555-603-9471,INS000297,,B+,True,2021-12-29 23:53:57.966615
PAT000643,MRN1000643,Sarah,Thomas,1977-11-02,Female,875-83-3938,555-972-4018,patient643@gmail.com,4250 Lake Dr,Los Angeles,AZ,34103,Charles Jackson,555-182-9228,INS000362,,AB-,True,2023-10-30 23:53:57.966615
PAT000644,MRN1000644,Linda,Moore,1981-02-14,Female,146-28-6464,555-559-2415,patient644@email.com,8297 Elm St,Los Angeles,FL,10349,Nancy Rodriguez,555-211-1253,INS000365,INS000335,O+,True,2025-03-04 23:53:57.966615
PAT000645,MRN1000645,Sarah,Thomas,1959-04-25,Male,953-89-2162,555-566-3556,patient645@yahoo.com,2846 Cedar Ln,New York,IL,71857,Jennifer Wilson,555-143-7272,INS000638,INS000975,O+,True,2019-03-22 23:53:57.966615
PAT000646,MRN1000646,Joseph,Miller,2000-09-06,Male,704-35-9448,555-499-7622,patient646@outlook.com,7558 Cedar Ln,San Diego,TX,27528,William Johnson,555-254-6091,INS000987,,A+,True,2020-03-10 23:53:57.966615
PAT000647,MRN1000647,Robert,Smith,1958-12-05,Female,595-34-4440,555-236-6924,patient647@outlook.com,5055 Pine Rd,Houston,IL,10862,Jessica Wilson,555-266-7691,INS000345,,A+,True,2022-11-21 23:53:57.966615
PAT000648,MRN1000648,Nancy,Martinez,1969-11-27,Female,570-15-4110,555-514-7012,patient648@gmail.com,143 Maple Dr,Philadelphia,FL,18395,James Lee,555-452-8588,INS000910,INS000711,A+,True,2025-03-17 23:53:57.966615
PAT000649,MRN1000649,Jessica,Moore,1964-12-28,Male,405-33-5815,555-126-5243,patient649@outlook.com,5462 Valley Blvd,Los Angeles,FL,90895,Sarah Martin,555-631-8130,INS000851,,AB-,True,2025-05-12 23:53:57.966615
PAT000650,MRN1000650,Christopher,Wilson,1984-11-28,Male,972-49-5506,555-491-1130,patient650@hotmail.com,4400 Cedar Ln,Chicago,CA,68876,David Miller,555-930-4556,INS000373,,O-,False,2022-03-14 23:53:57.966615
PAT000651,MRN1000651,Robert,Garcia,1973-03-15,Male,966-67-5695,555-587-1369,patient651@yahoo.com,1789 Main St,Dallas,CA,12949,Mary Williams,555-795-6447,INS000946,INS000321,B-,True,2025-09-25 23:53:57.966615
PAT000652,MRN1000652,David,Hernandez,1986-01-30,Male,663-87-1001,555-779-1701,patient652@yahoo.com,2827 Maple Dr,Austin,FL,82143,Robert White,555-470-9256,INS000446,,O+,True,2021-01-09 23:53:57.966615
PAT000653,MRN1000653,Thomas,Thompson,2004-05-30,Male,898-44-9083,555-184-5817,patient653@email.com,8366 Lake Dr,San Antonio,TX,48656,Mary Davis,555-584-8399,INS000821,,A+,True,2022-06-05 23:53:57.966615
PAT000654,MRN1000654,John,Williams,2003-07-06,Male,541-13-8273,555-979-5496,patient654@email.com,3797 Elm St,Chicago,PA,28052,Linda Jackson,555-389-6682,INS000192,,B-,True,2022-06-16 23:53:57.966615
PAT000655,MRN1000655,Jennifer,Hernandez,2005-12-27,Female,867-78-7815,555-213-4645,patient655@email.com,1444 Hill Rd,Chicago,TX,81404,Thomas Smith,555-987-3088,INS000982,,A+,True,2026-01-05 23:53:57.966615
PAT000656,MRN1000656,Robert,Garcia,1954-07-10,Male,986-26-4694,555-105-7194,patient656@email.com,6756 Park Ave,New York,TX,71598,Daniel Brown,555-527-4493,INS000126,INS000101,B-,True,2020-02-15 23:53:57.966615
PAT000657,MRN1000657,David,Brown,1955-03-04,Female,422-18-1084,555-621-7897,patient657@gmail.com,5180 Lake Dr,San Antonio,FL,43211,Linda Harris,555-885-5923,INS000435,,AB+,True,2023-02-18 23:53:57.966615
PAT000658,MRN1000658,Karen,Anderson,1961-11-06,Female,808-70-7775,555-981-3949,patient658@outlook.com,7949 Cedar Ln,Dallas,CA,98266,Thomas Thomas,555-614-9563,INS000572,,A-,True,2020-05-31 23:53:57.966615
PAT000659,MRN1000659,Mary,White,1983-03-06,Male,429-19-2168,555-366-1663,patient659@hotmail.com,1664 Maple Dr,Chicago,NY,19090,John Gonzalez,555-645-3354,INS000980,INS000223,B-,True,2022-06-15 23:53:57.966615
PAT000660,MRN1000660,Charles,Martinez,1946-08-31,Female,905-70-1558,555-906-9387,patient660@email.com,1577 Maple Dr,Phoenix,PA,67259,Robert Moore,555-300-9093,INS000994,,O+,True,2024-03-16 23:53:57.966615
PAT000661,MRN1000661,Daniel,Wilson,1988-05-25,Male,804-81-6853,555-555-2681,patient661@email.com,6104 Oak Ave,Houston,CA,99375,Linda Davis,555-943-3442,INS000680,,AB-,True,2019-11-25 23:53:57.966615
PAT000662,MRN1000662,David,Hernandez,1985-09-18,Female,191-71-4914,555-997-1084,patient662@yahoo.com,8381 Maple Dr,Chicago,NY,30993,Barbara Wilson,555-422-6092,INS000220,INS000786,B-,True,2022-10-11 23:53:57.966615
PAT000663,MRN1000663,Richard,Thompson,1969-01-26,Male,773-31-9818,555-103-7747,patient663@hotmail.com,241 Pine Rd,Houston,TX,74232,Sarah Martin,555-402-4042,INS000209,,B+,True,2021-05-30 23:53:57.966615
PAT000664,MRN1000664,Richard,Miller,1997-05-28,Female,707-54-2285,555-518-9871,patient664@email.com,5921 Hill Rd,Houston,TX,90356,Mary Hernandez,555-231-6274,INS000382,INS000297,AB-,True,2020-07-21 23:53:57.966615
PAT000665,MRN1000665,Sarah,Hernandez,1999-05-17,Female,374-55-7283,555-713-1966,patient665@email.com,6225 Maple Dr,Houston,PA,66345,Sarah Williams,555-307-6356,INS000814,,O+,True,2021-01-12 23:53:57.966615
PAT000666,MRN1000666,Elizabeth,Harris,1943-03-12,Male,297-42-1606,555-788-5455,patient666@gmail.com,4483 Park Ave,New York,AZ,37438,Mary Moore,555-219-2107,INS000994,,AB+,True,2025-05-05 23:53:57.966615
PAT000667,MRN1000667,Daniel,Davis,1986-02-20,Male,719-19-6800,555-923-2643,patient667@yahoo.com,5314 Hill Rd,Chicago,TX,92474,Nancy Smith,555-577-9624,INS000951,INS000013,O-,True,2023-06-07 23:53:57.966615
PAT000668,MRN1000668,William,Thomas,1968-01-28,Female,621-10-6641,555-597-3221,patient668@hotmail.com,1386 Elm St,Houston,NY,61846,Patricia Lopez,555-795-4056,INS000674,INS000152,O-,True,2020-06-22 23:53:57.966615
PAT000669,MRN1000669,Thomas,Taylor,2000-08-28,Female,454-79-2295,555-649-3305,patient669@hotmail.com,3541 Valley Blvd,Austin,AZ,52761,Michael Miller,555-666-1413,INS000496,INS000898,A+,True,2020-05-21 23:53:57.966615
PAT000670,MRN1000670,Lisa,Johnson,1999-06-08,Male,846-22-6258,555-107-8728,patient670@email.com,8738 Hill Rd,Austin,FL,18679,Joseph Rodriguez,555-439-1754,INS000717,INS000258,O-,True,2023-03-26 23:53:57.966615
PAT000671,MRN1000671,Lisa,Brown,1961-02-06,Female,955-67-5269,555-517-3760,patient671@outlook.com,6074 Pine Rd,Houston,CA,30579,Michael Hernandez,555-355-5124,INS000994,,A+,True,2021-02-24 23:53:57.966615
PAT000672,MRN1000672,Robert,Taylor,2000-06-01,Male,377-89-7429,555-296-9216,patient672@outlook.com,2048 Lake Dr,Phoenix,FL,91881,Richard Anderson,555-444-6988,INS000882,INS000489,O+,True,2020-12-21 23:53:57.966615
PAT000673,MRN1000673,Linda,Jackson,1979-07-01,Female,785-56-5077,555-837-2823,patient673@outlook.com,9117 Valley Blvd,Phoenix,TX,52891,James Jones,555-335-9638,INS000783,INS000645,A+,True,2019-03-15 23:53:57.966615
PAT000674,MRN1000674,Jessica,Brown,1999-10-06,Male,716-95-2916,555-224-6753,patient674@yahoo.com,5471 Elm St,San Antonio,NY,56331,Christopher Lee,555-291-9368,INS000425,,A+,True,2020-07-10 23:53:57.966615
PAT000675,MRN1000675,Linda,Lopez,1948-08-26,Female,507-16-9059,555-991-3643,patient675@outlook.com,1048 Valley Blvd,New York,IL,53518,Joseph Thomas,555-583-3602,INS000425,INS000011,O-,True,2025-06-27 23:53:57.966615
PAT000676,MRN1000676,Christopher,Wilson,1953-11-09,Male,940-70-1044,555-243-4757,patient676@hotmail.com,8660 Cedar Ln,San Antonio,IL,21976,Jennifer Taylor,555-107-5292,INS000522,INS000321,AB+,True,2025-12-18 23:53:57.966615
PAT000677,MRN1000677,Michael,Thompson,1958-03-29,Male,151-46-1185,555-246-3426,patient677@email.com,1344 Pine Rd,New York,AZ,99709,Joseph Williams,555-551-7499,INS000056,,O+,True,2019-10-09 23:53:57.966615
PAT000678,MRN1000678,Joseph,Thomas,1950-02-14,Male,701-41-1206,555-285-3867,patient678@outlook.com,9176 Park Ave,San Antonio,TX,12553,David Gonzalez,555-584-8129,INS000574,INS000776,A-,True,2023-06-30 23:53:57.966615
PAT000679,MRN1000679,Charles,Miller,1974-12-02,Male,834-49-6225,555-669-3539,patient679@outlook.com,5511 Elm St,Austin,PA,12401,Barbara Martin,555-488-7207,INS000841,INS000163,AB+,True,2025-10-10 23:53:57.966615
PAT000680,MRN1000680,John,Martinez,1945-10-08,Female,419-25-9840,555-390-1215,patient680@hotmail.com,8600 Oak Ave,Phoenix,CA,57635,Susan Thompson,555-825-1725,INS000802,,B-,True,2020-12-31 23:53:57.966615
PAT000681,MRN1000681,Jennifer,Rodriguez,1984-10-22,Male,382-12-5073,555-648-5550,patient681@gmail.com,6273 Lake Dr,Houston,NY,20585,Karen Lopez,555-645-3105,INS000628,,B-,True,2021-08-21 23:53:57.966615
PAT000682,MRN1000682,Patricia,Gonzalez,1978-06-23,Female,718-79-3451,555-582-6353,patient682@email.com,5755 Valley Blvd,New York,FL,14241,Joseph White,555-653-9945,INS000365,INS000834,O-,True,2022-12-26 23:53:57.966615
PAT000683,MRN1000683,Robert,Thomas,1963-02-02,Male,282-20-9841,555-987-3548,patient683@yahoo.com,3013 Maple Dr,San Antonio,NY,77275,Charles Thompson,555-607-5902,INS000777,,A+,True,2022-09-29 23:53:57.966615
PAT000684,MRN1000684,John,Williams,1995-05-12,Male,124-97-4424,555-638-4155,patient684@email.com,8915 Maple Dr,Austin,CA,25050,Elizabeth Lopez,555-428-9201,INS000008,,A+,True,2025-08-03 23:53:57.966615
PAT000685,MRN1000685,John,Harris,1939-12-11,Male,702-58-7449,555-466-5868,patient685@hotmail.com,1690 Valley Blvd,Philadelphia,IL,91060,Jessica Hernandez,555-557-2294,INS000309,,AB+,True,2022-03-26 23:53:57.966615
PAT000686,MRN1000686,Mary,Thomas,1956-08-15,Male,887-30-1653,555-132-1021,patient686@email.com,3710 Cedar Ln,Chicago,PA,49790,Charles Hernandez,555-840-3119,INS000823,,A-,True,2020-04-28 23:53:57.966615
PAT000687,MRN1000687,Patricia,Anderson,1980-05-01,Male,344-75-7090,555-379-2511,patient687@gmail.com,8824 Valley Blvd,Houston,NY,80486,Karen Jackson,555-156-8743,INS000762,INS000203,O-,True,2023-06-09 23:53:57.966615
PAT000688,MRN1000688,Thomas,Harris,1994-08-05,Male,940-79-7542,555-139-5390,patient688@hotmail.com,1602 Hill Rd,Philadelphia,CA,43545,Barbara Lopez,555-420-4401,INS000595,,AB+,True,2022-06-07 23:53:57.966615
PAT000689,MRN1000689,Joseph,Gonzalez,2006-06-05,Female,800-45-1344,555-563-2897,patient689@gmail.com,772 Main St,San Diego,IL,26894,James Hernandez,555-173-4524,INS000094,,AB+,True,2022-05-14 23:53:57.966615
PAT000690,MRN1000690,Thomas,Garcia,1991-02-03,Male,775-66-9751,555-333-7111,patient690@gmail.com,3312 Hill Rd,Dallas,FL,26884,David Lee,555-833-7390,INS000031,,B-,True,2025-12-15 23:53:57.966615
PAT000691,MRN1000691,Mary,Jackson,1951-01-03,Female,653-11-3483,555-900-2667,patient691@hotmail.com,1165 Cedar Ln,San Antonio,IL,66265,Linda White,555-668-6896,INS000515,,O+,True,2025-02-05 23:53:57.966615
PAT000692,MRN1000692,Linda,Gonzalez,1984-10-01,Female,501-51-3579,555-821-2891,patient692@gmail.com,6410 Maple Dr,Philadelphia,IL,32664,Christopher Gonzalez,555-718-4106,INS000428,,O-,True,2020-06-18 23:53:57.966615
PAT000693,MRN1000693,Daniel,Jackson,1948-06-03,Male,722-99-6536,555-352-6685,patient693@outlook.com,4345 Pine Rd,Chicago,IL,37261,Robert Jackson,555-205-7085,INS000778,,A-,True,2024-03-17 23:53:57.966615
PAT000694,MRN1000694,Barbara,Williams,2006-12-23,Male,192-58-5628,555-783-1486,patient694@gmail.com,2935 Cedar Ln,Austin,NY,16246,Daniel Lee,555-895-3232,INS000735,INS000437,O+,True,2021-02-01 23:53:57.966615
PAT000695,MRN1000695,Daniel,Martinez,2001-12-02,Other,808-65-4385,555-945-6151,patient695@outlook.com,2672 Oak Ave,Phoenix,PA,11686,John Anderson,555-505-3103,INS000053,INS000932,B-,True,2024-03-02 23:53:57.966615
PAT000696,MRN1000696,Sarah,Davis,1975-06-28,Female,987-36-4878,555-298-6221,patient696@hotmail.com,6161 Valley Blvd,Los Angeles,NY,37499,Patricia Martinez,555-197-1564,INS000301,,O-,True,2020-12-11 23:53:57.966615
PAT000697,MRN1000697,Susan,Miller,1989-10-21,Female,450-63-3165,555-898-8258,patient697@outlook.com,7690 Maple Dr,Chicago,IL,64832,Thomas Lopez,555-592-5842,INS000206,,O+,False,2019-05-16 23:53:57.966615
PAT000698,MRN1000698,Lisa,Gonzalez,1978-12-30,Male,304-17-4110,555-249-3698,patient698@email.com,952 Valley Blvd,Dallas,IL,11407,Elizabeth Williams,555-828-2346,INS000082,,B+,True,2021-01-28 23:53:57.966615
PAT000699,MRN1000699,Karen,Jones,1939-08-21,Female,719-69-5914,555-884-9693,patient699@email.com,1764 Pine Rd,Philadelphia,AZ,69217,Sarah Davis,555-363-5314,INS000486,INS000886,A-,True,2023-04-29 23:53:57.966615
PAT000700,MRN1000700,Mary,Jackson,1986-08-07,Female,369-12-9243,555-706-3150,patient700@yahoo.com,1137 Hill Rd,Houston,NY,27647,Karen Lopez,555-325-1062,INS000091,,AB-,True,2024-07-01 23:53:57.966615
PAT000701,MRN1000701,Nancy,Martin,1983-02-21,Female,619-16-8077,555-945-1125,patient701@email.com,5251 Pine Rd,San Diego,AZ,26908,Jennifer White,555-750-2995,INS000380,INS000077,O-,True,2019-11-22 23:53:57.966615
PAT000702,MRN1000702,John,Jackson,1971-01-06,Other,599-15-9283,555-910-8154,patient702@gmail.com,7836 Maple Dr,New York,PA,41539,David Jones,555-115-7351,INS000933,,O-,True,2023-12-10 23:53:57.966615
PAT000703,MRN1000703,Joseph,Rodriguez,1971-03-05,Male,837-87-8912,555-396-2927,patient703@yahoo.com,4936 Oak Ave,New York,PA,52236,Lisa Thompson,555-183-5544,INS000338,,AB+,True,2019-09-16 23:53:57.966615
PAT000704,MRN1000704,Mary,Gonzalez,2005-05-14,Male,143-86-3755,555-754-6888,patient704@email.com,1527 Cedar Ln,San Antonio,NY,15018,Barbara Jones,555-393-6824,INS000697,,A+,True,2025-10-02 23:53:57.966615
PAT000705,MRN1000705,Jessica,Lee,1968-01-01,Female,142-96-2924,555-601-1670,patient705@hotmail.com,6679 Oak Ave,Phoenix,PA,30124,Mary Anderson,555-245-7257,INS000483,,AB-,True,2024-09-20 23:53:57.966615
PAT000706,MRN1000706,Elizabeth,Wilson,1979-03-15,Female,713-99-2518,555-713-8608,patient706@outlook.com,3321 Maple Dr,Phoenix,AZ,95746,Nancy Taylor,555-413-6775,INS000573,,AB+,True,2019-11-27 23:53:57.966615
PAT000707,MRN1000707,Daniel,Rodriguez,1974-05-29,Male,653-98-5622,555-636-4936,patient707@hotmail.com,1473 Elm St,Dallas,AZ,79330,Christopher Taylor,555-824-8558,INS000329,,AB-,True,2023-05-24 23:53:57.966615
PAT000708,MRN1000708,Mary,Hernandez,1956-06-29,Male,986-38-2292,555-129-3091,patient708@gmail.com,5938 Elm St,Dallas,AZ,40266,Jennifer Williams,555-419-5443,INS000785,INS000716,O+,True,2024-07-30 23:53:57.966615
PAT000709,MRN1000709,Christopher,Johnson,1953-07-31,Male,194-35-3379,555-653-1281,patient709@email.com,3307 Main St,Philadelphia,FL,10369,Richard Lee,555-309-4498,INS000163,,O+,True,2025-12-02 23:53:57.966615
PAT000710,MRN1000710,Linda,Martin,1954-06-23,Male,930-59-7202,555-971-2192,patient710@email.com,1128 Elm St,Phoenix,CA,34956,David Brown,555-170-8845,INS000096,INS000875,A-,False,2021-12-29 23:53:57.966615
PAT000711,MRN1000711,Karen,Jackson,1985-08-05,Female,202-22-6493,555-124-5916,patient711@outlook.com,3761 Main St,Dallas,AZ,97774,John Martin,555-199-3006,INS000641,,B+,True,2024-10-30 23:53:57.966615
PAT000712,MRN1000712,Robert,Jackson,1982-08-20,Female,650-45-6546,555-204-5713,patient712@gmail.com,3209 Main St,San Diego,FL,45614,Christopher White,555-799-6937,INS000736,,AB+,True,2025-01-12 23:53:57.966615
PAT000713,MRN1000713,Barbara,Jackson,1955-11-04,Male,674-16-6618,555-987-6397,patient713@gmail.com,5134 Cedar Ln,Philadelphia,TX,99496,Jennifer Williams,555-332-4720,INS000593,INS000773,O-,True,2024-04-10 23:53:57.966615
PAT000714,MRN1000714,Patricia,Smith,1944-11-22,Male,266-61-4948,555-348-5936,patient714@hotmail.com,268 Lake Dr,Houston,TX,28657,Elizabeth Lopez,555-938-4981,INS000468,,AB+,True,2025-05-02 23:53:57.966615
PAT000715,MRN1000715,Charles,White,1983-07-15,Male,290-94-2954,555-179-6454,patient715@email.com,7324 Hill Rd,Los Angeles,PA,93852,Jessica Martinez,555-383-8387,INS000598,INS000990,A-,False,2023-11-16 23:53:57.966615
PAT000716,MRN1000716,Karen,Johnson,1971-10-10,Male,214-86-7607,555-992-3068,patient716@outlook.com,1540 Oak Ave,Los Angeles,TX,45999,Daniel Martinez,555-268-8080,INS000238,INS000291,AB+,True,2023-03-05 23:53:57.966615
PAT000717,MRN1000717,Karen,Brown,1969-04-22,Female,133-47-8451,555-905-9364,patient717@gmail.com,877 Valley Blvd,Austin,CA,35885,David Jones,555-962-8657,INS000229,INS000824,B+,True,2025-09-24 23:53:57.966615
PAT000718,MRN1000718,William,Johnson,1968-06-09,Other,917-97-3603,555-879-2566,patient718@gmail.com,6772 Elm St,Dallas,AZ,69886,Mary Miller,555-129-2511,INS000401,INS000353,O-,True,2021-04-02 23:53:57.966615
PAT000719,MRN1000719,Daniel,Moore,1994-10-03,Female,250-12-6137,555-771-5303,patient719@hotmail.com,9095 Cedar Ln,New York,AZ,53370,Mary Thompson,555-125-1748,INS000570,,AB-,True,2023-11-07 23:53:57.966615
PAT000720,MRN1000720,Barbara,Martin,1943-10-24,Male,331-86-8706,555-394-8692,patient720@gmail.com,5225 Elm St,Phoenix,TX,36831,Robert Thomas,555-864-4375,INS000393,,B-,True,2021-09-28 23:53:57.966615
PAT000721,MRN1000721,Jennifer,Moore,2003-03-30,Female,794-10-8799,555-669-7717,patient721@gmail.com,7581 Park Ave,Chicago,CA,85276,Christopher Gonzalez,555-910-5956,INS000909,,A-,True,2020-01-20 23:53:57.966615
PAT000722,MRN1000722,Karen,Hernandez,1999-06-28,Female,588-44-6953,555-919-8440,patient722@email.com,7180 Maple Dr,Philadelphia,IL,25037,Karen Rodriguez,555-331-5824,INS000048,,AB+,True,2025-09-10 23:53:57.966615
PAT000723,MRN1000723,David,Thomas,2002-10-21,Female,828-45-5854,555-394-3111,patient723@yahoo.com,5104 Elm St,Philadelphia,TX,66982,Joseph Miller,555-408-9131,INS000798,INS000683,A-,True,2025-03-23 23:53:57.966615
PAT000724,MRN1000724,Lisa,Davis,1958-09-01,Male,591-99-1929,555-663-1596,patient724@hotmail.com,5073 Oak Ave,Phoenix,NY,85120,James Taylor,555-473-9892,INS000961,INS000607,O-,True,2019-02-10 23:53:57.966615
PAT000725,MRN1000725,Patricia,Jackson,1995-09-06,Male,984-78-3254,555-279-2392,patient725@hotmail.com,9248 Pine Rd,Chicago,TX,28552,Lisa Moore,555-817-6831,INS000631,,B+,True,2019-05-09 23:53:57.966615
PAT000726,MRN1000726,Jessica,Smith,1984-02-08,Male,755-35-2309,555-756-9354,patient726@email.com,9891 Valley Blvd,Dallas,CA,83433,Robert Martinez,555-933-7772,INS000699,,O+,True,2025-08-07 23:53:57.966615
PAT000727,MRN1000727,Patricia,Moore,1950-04-14,Male,554-18-5739,555-790-4658,patient727@yahoo.com,1710 Pine Rd,New York,NY,13949,Mary Miller,555-741-2127,INS000989,,B-,True,2021-12-17 23:53:57.966615
