provider_id,npi,first_name,last_name,specialty,sub_specialty,degree,license_number,license_state,facility_id,phone,email,is_accepting_patients,is_active,hire_date,created_date
PRV000637,1000000637,Jennifer,King,Ophthalmology,Geriatrics,MD,LIC337015,CA,FAC000639,555-867-5415,dr.nelson93@wrshealthproviders.com,False,True,2014-03-19,2021-02-27 23:53:57.982591
PRV000638,1000000638,Laura,Nelson,Dermatology,Pain Management,NP,LIC593925,NY,FAC000289,555-977-6343,dr.walker80@wrshealthproviders.com,True,True,2024-07-02,2021-05-01 23:53:57.982591
PRV000639,1000000639,Robert,Lewis,Cardiology,,MD,LIC305483,CA,FAC000101,555-734-1336,dr.walker87@wrshealthproviders.com,True,True,2011-07-01,2025-07-07 23:53:57.982591
PRV000640,1000000640,John,Martinez,Pediatrics,,MD,LIC156535,NY,FAC000566,555-860-8742,dr.martinez31@wrshealthproviders.com,True,True,2008-11-30,2022-06-14 23:53:57.982591
PRV000641,1000000641,Robert,Clark,Radiology,,MD,LIC650978,TX,FAC000004,555-314-3023,dr.clark80@wrshealthproviders.com,True,True,2010-09-23,2025-01-31 23:53:57.982591
PRV000642,1000000642,David,Robinson,Family Medicine,Geriatrics,NP,LIC819222,FL,FAC000093,555-259-9569,dr.young5@wrshealthproviders.com,True,True,2021-03-07,2023-09-17 23:53:57.982591
PRV000643,1000000643,Michelle,Lewis,Dermatology,,MD,LIC575400,PA,FAC000714,555-267-2201,dr.lewis87@wrshealthproviders.com,True,True,2011-12-15,2023-02-24 23:53:57.982591
PRV000644,1000000644,Jennifer,Nelson,Psychiatry,Interventional,MD,LIC186777,AZ,FAC000389,555-752-2650,dr.nelson47@wrshealthproviders.com,False,True,2006-01-05,2025-07-14 23:53:57.982591
PRV000645,1000000645,Thomas,Wright,Endocrinology,,MD,LIC394202,CA,FAC000689,555-913-2169,dr.young24@wrshealthproviders.com,True,True,2017-07-08,2024-10-07 23:53:57.982591
PRV000646,1000000646,Michelle,Lewis,Obstetrics and Gynecology,,MD,LIC891075,CA,FAC000592,555-286-7446,dr.wright6@wrshealthproviders.com,True,True,2022-09-16,2025-11-05 23:53:57.982591
PRV000647,1000000647,Richard,Allen,Psychiatry,Pain Management,MD,LIC307285,TX,FAC000655,555-415-3493,dr.martinez52@wrshealthproviders.com,False,True,2015-08-12,2023-04-06 23:53:57.982591
PRV000648,1000000648,Robert,Martinez,Endocrinology,Sports Medicine,DO,LIC706668,PA,FAC000361,555-196-9370,dr.wright58@wrshealthproviders.com,False,True,2009-12-21,2023-02-19 23:53:57.982591
PRV000649,1000000649,William,Scott,Emergency Medicine,,DO,LIC118759,NY,FAC000930,555-180-6232,dr.wright47@wrshealthproviders.com,True,True,2021-04-05,2024-09-07 23:53:57.982591
PRV000650,1000000650,David,Anderson,Obstetrics and Gynecology,Sports Medicine,MD,LIC304483,AZ,FAC000626,555-362-5302,dr.king61@wrshealthproviders.com,False,True,2012-06-25,2023-07-07 23:53:57.982591
PRV000651,1000000651,Lisa,Young,Oncology,Interventional,DO,LIC749195,NY,FAC000628,555-886-9122,dr.young67@wrshealthproviders.com,True,True,2009-02-17,2021-03-07 23:53:57.982591
PRV000652,1000000652,William,Robinson,Internal Medicine,,DO,LIC110498,AZ,FAC000121,555-666-9277,dr.scott28@wrshealthproviders.com,False,True,2011-10-31,2024-11-12 23:53:57.982591
PRV000653,1000000653,Nancy,Wright,Oncology,Critical Care,MD,LIC732052,FL,FAC000121,555-697-4562,dr.clark72@wrshealthproviders.com,True,True,2024-02-20,2025-06-06 23:53:57.982591
PRV000654,1000000654,Michael,King,Dermatology,,MD,LIC262585,AZ,FAC000661,555-885-8608,dr.martinez2@wrshealthproviders.com,True,True,2012-07-25,2021-08-29 23:53:57.982591
PRV000655,1000000655,Emily,Wright,Cardiology,Geriatrics,MD,LIC127437,CA,FAC000711,555-750-8466,dr.nelson86@wrshealthproviders.com,True,True,2018-01-16,2023-02-15 23:53:57.982591
PRV000656,1000000656,David,Walker,Obstetrics and Gynecology,Sports Medicine,MD,LIC154577,TX,FAC000179,555-153-8988,dr.anderson44@wrshealthproviders.com,True,True,2017-03-25,2022-02-22 23:53:57.982591
PRV000657,1000000657,John,Baker,Family Medicine,,DO,LIC457867,NY,FAC000587,555-159-7060,dr.scott8@wrshealthproviders.com,True,True,2019-02-08,2022-03-05 23:53:57.982591
PRV000658,1000000658,Lisa,Hall,Oncology,Critical Care,NP,LIC986590,IL,FAC000868,555-976-1463,dr.king41@wrshealthproviders.com,True,True,2013-03-30,2024-09-07 23:53:57.982591
PRV000659,1000000659,John,Thompson,Family Medicine,Sports Medicine,PA,LIC928870,NY,FAC000308,555-554-1411,dr.nelson27@wrshealthproviders.com,True,True,2007-05-03,2024-02-02 23:53:57.982591
PRV000660,1000000660,Nancy,Allen,Neurology,,DO,LIC874825,AZ,FAC000431,555-736-7078,dr.young15@wrshealthproviders.com,True,True,2021-08-01,2022-10-13 23:53:57.982591
PRV000661,1000000661,William,Walker,Endocrinology,Critical Care,MD,LIC797263,CA,FAC000923,555-760-1327,dr.thompson74@wrshealthproviders.com,True,True,2016-07-29,2024-04-27 23:53:57.982591
PRV000662,1000000662,Nancy,Baker,Orthopedics,Pain Management,MD,LIC510152,NY,FAC000270,555-753-7589,dr.scott1@wrshealthproviders.com,True,True,2021-11-28,2025-06-06 23:53:57.982591
PRV000663,1000000663,David,Green,Ophthalmology,Critical Care,NP,LIC285684,TX,FAC000041,555-233-7305,dr.anderson96@wrshealthproviders.com,True,True,2015-03-22,2025-01-30 23:53:57.982591
PRV000664,1000000664,Michael,Walker,Family Medicine,,MD,LIC517127,FL,FAC000254,555-784-4560,dr.green49@wrshealthproviders.com,True,True,2014-05-09,2021-11-29 23:53:57.982591
PRV000665,1000000665,William,Robinson,Endocrinology,,DO,LIC934762,AZ,FAC000070,555-289-8270,dr.robinson53@wrshealthproviders.com,False,True,2004-09-23,2024-09-19 23:53:57.982591
PRV000666,1000000666,Robert,King,Ophthalmology,,DO,LIC141484,IL,FAC000110,555-514-3937,dr.martinez85@wrshealthproviders.com,True,True,2020-06-06,2021-10-02 23:53:57.982591
PRV000667,1000000667,Michael,Wright,Dermatology,Interventional,DO,LIC605807,IL,FAC000556,555-361-4312,dr.king25@wrshealthproviders.com,True,True,2020-01-15,2021-11-15 23:53:57.982591
PRV000668,1000000668,Emily,Scott,Pediatrics,,NP,LIC107625,PA,FAC000160,555-233-8002,dr.martinez57@wrshealthproviders.com,True,True,2022-10-03,2024-07-29 23:53:57.982591
PRV000669,1000000669,Emily,Nelson,Neurology,Pain Management,MD,LIC763215,AZ,FAC000567,555-442-8422,dr.scott52@wrshealthproviders.com,True,True,2005-09-21,2024-03-15 23:53:57.982591
PRV000670,1000000670,Jennifer,Anderson,Radiology,Pain Management,DO,LIC285882,AZ,FAC000474,555-256-1054,dr.anderson89@wrshealthproviders.com,True,True,2004-04-22,2022-10-10 23:53:57.982591
PRV000671,1000000671,Michael,Nelson,Endocrinology,Geriatrics,NP,LIC783641,AZ,FAC000614,555-887-9126,dr.lewis38@wrshealthproviders.com,True,True,2020-11-05,2022-01-08 23:53:57.982591
PRV000672,1000000672,Thomas,Robinson,General Surgery,,MD,LIC398367,FL,FAC000928,555-720-9606,dr.young89@wrshealthproviders.com,False,True,2017-06-22,2025-01-27 23:53:57.982591
PRV000673,1000000673,Laura,Green,Emergency Medicine,,DO,LIC616358,FL,FAC000097,555-153-5183,dr.wright49@wrshealthproviders.com,True,True,2013-05-10,2024-11-28 23:53:57.982591
PRV000674,1000000674,John,Allen,Ophthalmology,Interventional,MD,LIC399280,FL,FAC000270,555-856-9045,dr.baker90@wrshealthproviders.com,True,True,2022-11-21,2025-01-19 23:53:57.982591
PRV000675,1000000675,Robert,Allen,Anesthesiology,Geriatrics,PA,LIC638617,CA,FAC000446,555-141-8885,dr.martinez66@wrshealthproviders.com,True,True,2022-02-11,2021-06-30 23:53:57.982591
PRV000676,1000000676,Richard,Robinson,Family Medicine,,MD,LIC965415,AZ,FAC000937,555-625-4958,dr.martinez38@wrshealthproviders.com,False,True,2010-01-04,2023-12-20 23:53:57.982591
PRV000677,1000000677,Nancy,Allen,Oncology,Interventional,MD,LIC442219,NY,FAC000366,555-551-9472,dr.walker30@wrshealthproviders.com,True,True,2007-10-23,2022-02-26 23:53:57.982591
PRV000678,1000000678,Richard,Young,Cardiology,,MD,LIC785010,CA,FAC000605,555-610-9104,dr.scott80@wrshealthproviders.com,True,False,2006-03-05,2023-02-23 23:53:57.982591
PRV000679,1000000679,Richard,Anderson,Pediatrics,Pain Management,DO,LIC570688,TX,FAC000358,555-779-6387,dr.baker43@wrshealthproviders.com,True,True,2012-06-23,2025-09-23 23:53:57.982591
PRV000680,1000000680,Lisa,Anderson,General Surgery,Pain Management,MD,LIC753998,PA,FAC000099,555-266-4126,dr.baker43@wrshealthproviders.com,True,True,2004-08-07,2021-11-03 23:53:57.982591
PRV000681,1000000681,Richard,Thompson,Obstetrics and Gynecology,Sports Medicine,MD,LIC648862,IL,FAC000085,555-735-8121,dr.wright34@wrshealthproviders.com,True,True,2014-08-14,2025-01-10 23:53:57.982591
PRV000682,1000000682,Michelle,Allen,Endocrinology,Sports Medicine,MD,LIC851060,PA,FAC000670,555-955-4197,dr.scott3@wrshealthproviders.com,True,True,2016-03-22,2024-06-03 23:53:57.982591
PRV000683,1000000683,Laura,Thompson,Emergency Medicine,,PA,LIC660213,TX,FAC000149,555-498-2783,dr.scott72@wrshealthproviders.com,False,True,2016-01-08,2024-02-04 23:53:57.982591
PRV000684,1000000684,Jennifer,Baker,Anesthesiology,Sports Medicine,MD,LIC984071,PA,FAC000029,555-930-9506,dr.walker35@wrshealthproviders.com,True,True,2020-01-17,2024-04-02 23:53:57.982591
PRV000685,1000000685,Michael,Wright,Ophthalmology,,MD,LIC655378,FL,FAC000830,555-407-6930,dr.lewis54@wrshealthproviders.com,True,True,2019-01-30,2021-05-08 23:53:57.982591
PRV000686,1000000686,Lisa,Green,Radiology,Geriatrics,DO,LIC745969,CA,FAC000194,555-383-5386,dr.anderson48@wrshealthproviders.com,True,True,2024-11-20,2023-03-29 23:53:57.982591
PRV000687,1000000687,Jennifer,Thompson,Psychiatry,Interventional,MD,LIC280128,AZ,FAC000847,555-210-9934,dr.walker31@wrshealthproviders.com,True,True,2019-04-20,2025-08-10 23:53:57.982591
PRV000688,1000000688,Nancy,Clark,General Surgery,Interventional,PA,LIC166176,NY,FAC000237,555-789-4678,dr.lewis81@wrshealthproviders.com,True,True,2007-02-28,2025-06-21 23:53:57.982591
PRV000689,1000000689,William,Hall,Radiology,Critical Care,MD,LIC342259,NY,FAC000577,555-619-6936,dr.young78@wrshealthproviders.com,True,True,2022-09-15,2021-09-30 23:53:57.982591
PRV000690,1000000690,James,Robinson,General Surgery,,DO,LIC276410,CA,FAC000834,555-563-3516,dr.green76@wrshealthproviders.com,True,True,2011-01-28,2023-11-23 23:53:57.982591
PRV000691,1000000691,William,Thompson,Obstetrics and Gynecology,Geriatrics,MD,LIC584280,FL,FAC000928,555-639-3712,dr.scott49@wrshealthproviders.com,True,True,2015-02-15,2025-01-14 23:53:57.982591
PRV000692,1000000692,John,Green,Radiology,Geriatrics,MD,LIC339507,CA,FAC000768,555-509-3405,dr.thompson70@wrshealthproviders.com,True,True,2005-08-06,2021-06-30 23:53:57.982591
PRV000693,1000000693,Robert,Young,Radiology,Geriatrics,DO,LIC658837,TX,FAC000061,555-860-1292,dr.robinson66@wrshealthproviders.com,True,True,2008-05-25,2022-02-13 23:53:57.982591
PRV000694,1000000694,Robert,Thompson,General Surgery,Critical Care,MD,LIC222897,NY,FAC000377,555-203-7871,dr.baker97@wrshealthproviders.com,False,True,2019-05-22,2023-06-08 23:53:57.982591
PRV000695,1000000695,Laura,Baker,Cardiology,Geriatrics,DO,LIC446213,PA,FAC000618,555-922-6765,dr.king67@wrshealthproviders.com,True,True,2019-03-09,2024-07-12 23:53:57.982591
PRV000696,1000000696,Sarah,Nelson,Emergency Medicine,,MD,LIC282569,IL,FAC000975,555-207-6172,dr.thompson37@wrshealthproviders.com,True,True,2004-05-30,2021-09-19 23:53:57.982591
PRV000697,1000000697,Jennifer,Lewis,Cardiology,Critical Care,MD,LIC260092,AZ,FAC000395,555-717-6138,dr.robinson38@wrshealthproviders.com,True,True,2014-07-23,2024-11-16 23:53:57.982591
PRV000698,1000000698,James,Green,Neurology,Critical Care,MD,LIC725008,IL,FAC000443,555-269-8891,dr.anderson25@wrshealthproviders.com,True,True,2015-07-04,2024-03-05 23:53:57.982591
PRV000699,1000000699,John,Lewis,Neurology,Interventional,PA,LIC922786,TX,FAC000697,555-390-8312,dr.green29@wrshealthproviders.com,False,True,2017-05-24,2025-06-19 23:53:57.982591
PRV000700,1000000700,Lisa,Lewis,Neurology,,MD,LIC966311,CA,FAC000444,555-972-9902,dr.young68@wrshealthproviders.com,True,True,2009-01-03,2021-08-25 23:53:57.982591
PRV000701,1000000701,Laura,King,Anesthesiology,Sports Medicine,MD,LIC317278,IL,FAC000662,555-951-9095,dr.baker34@wrshealthproviders.com,True,False,2020-12-17,2024-06-15 23:53:57.982591
PRV000702,1000000702,Karen,Young,Pediatrics,Interventional,MD,LIC281320,FL,FAC000594,555-201-6916,dr.king14@wrshealthproviders.com,True,True,2005-12-26,2022-09-11 23:53:57.982591
PRV000703,1000000703,Robert,Clark,Ophthalmology,Pain Management,MD,LIC241750,IL,FAC000260,555-758-6431,dr.clark96@wrshealthproviders.com,True,True,2007-10-18,2025-05-03 23:53:57.982591
PRV000704,1000000704,Karen,Baker,Emergency Medicine,Critical Care,MD,LIC702823,IL,FAC000158,555-852-4668,dr.scott16@wrshealthproviders.com,True,True,2022-02-24,2023-02-27 23:53:57.982591
PRV000705,1000000705,Robert,Walker,Oncology,Geriatrics,PA,LIC575543,IL,FAC000223,555-297-4355,dr.hall58@wrshealthproviders.com,True,True,2018-03-29,2021-06-08 23:53:57.982591
PRV000706,1000000706,Emily,Allen,Dermatology,Geriatrics,MD,LIC803197,NY,FAC000588,555-172-8306,dr.thompson22@wrshealthproviders.com,False,True,2016-01-20,2023-09-25 23:53:57.982591
PRV000707,1000000707,Robert,Allen,Oncology,,NP,LIC811984,TX,FAC000971,555-687-4730,dr.lewis84@wrshealthproviders.com,False,True,2006-02-05,2024-11-30 23:53:57.982591
PRV000708,1000000708,David,Nelson,Endocrinology,Sports Medicine,MD,LIC283137,FL,FAC000950,555-172-4492,dr.walker3@wrshealthproviders.com,True,True,2011-05-06,2025-04-16 23:53:57.982591
PRV000709,1000000709,James,Clark,Neurology,,DO,LIC908299,TX,FAC000298,555-756-5894,dr.young38@wrshealthproviders.com,True,True,2016-01-19,2023-04-06 23:53:57.982591
PRV000710,1000000710,William,Wright,Endocrinology,Pain Management,PA,LIC443905,NY,FAC000847,555-936-9111,dr.walker9@wrshealthproviders.com,False,True,2013-06-21,2022-02-10 23:53:57.982591
PRV000711,1000000711,David,Robinson,Endocrinology,Geriatrics,MD,LIC368353,NY,FAC000194,555-437-7273,dr.lewis11@wrshealthproviders.com,True,True,2007-02-21,2025-09-25 23:53:57.982591
PRV000712,1000000712,Thomas,Nelson,Endocrinology,Critical Care,PA,LIC138978,IL,FAC000572,555-165-7930,dr.walker36@wrshealthproviders.com,True,True,2017-08-14,2025-03-06 23:53:57.982591
PRV000713,1000000713,William,Walker,Neurology,Sports Medicine,MD,LIC217580,CA,FAC000692,555-867-2552,dr.king43@wrshealthproviders.com,True,True,2007-12-11,2024-11-21 23:53:57.982591
PRV000714,1000000714,Nancy,Green,Emergency Medicine,,PA,LIC411128,IL,FAC000213,555-979-8615,dr.baker78@wrshealthproviders.com,False,True,2022-06-21,2025-06-25 23:53:57.982591
PRV000715,1000000715,Thomas,Green,General Surgery,Critical Care,DO,LIC721447,IL,FAC000739,555-488-6910,dr.anderson6@wrshealthproviders.com,False,True,2015-10-20,2023-06-09 23:53:57.982591
PRV000716,1000000716,Emily,King,Dermatology,Geriatrics,MD,LIC803349,PA,FAC000494,555-745-1828,dr.nelson24@wrshealthproviders.com,True,False,2011-10-02,2024-08-08 23:53:57.982591
PRV000717,1000000717,William,Allen,Pediatrics,Critical Care,MD,LIC994950,AZ,FAC000366,555-245-2844,dr.king52@wrshealthproviders.com,True,True,2021-01-19,2022-06-27 23:53:57.982591
PRV000718,1000000718,Sarah,Baker,Orthopedics,,MD,LIC808807,AZ,FAC000902,555-921-1334,dr.scott97@wrshealthproviders.com,True,True,2023-07-21,2025-11-08 23:53:57.982591
PRV000719,1000000719,Lisa,Wright,Emergency Medicine,Geriatrics,MD,LIC360908,CA,FAC000883,555-921-1334,dr.nelson17@wrshealthproviders.com,True,True,2014-05-10,2025-04-25 23:53:57.982591
PRV000720,1000000720,Sarah,Baker,Neurology,,MD,LIC677416,FL,FAC000693,555-904-1710,dr.hall8@wrshealthproviders.com,True,False,2016-09-24,2023-02-06 23:53:57.982591
PRV000721,1000000721,Karen,Hall,General Surgery,Geriatrics,MD,LIC817157,CA,FAC000764,555-275-9170,dr.scott83@wrshealthproviders.com,True,True,2023-06-05,2021-11-15 23:53:57.982591
PRV000722,1000000722,Richard,Nelson,General Surgery,Interventional,MD,LIC986840,IL,FAC000907,555-641-7949,dr.walker54@wrshealthproviders.com,True,True,2014-09-12,2025-08-16 23:53:57.982591
PRV000723,1000000723,Thomas,Martinez,Radiology,Sports Medicine,DO,LIC410105,AZ,FAC000294,555-415-6845,dr.wright58@wrshealthproviders.com,False,True,2022-09-15,2025-10-16 23:53:57.982591
PRV000724,1000000724,Sarah,Thompson,Anesthesiology,Geriatrics,MD,LIC613071,PA,FAC000908,555-936-9549,dr.walker57@wrshealthproviders.com,True,True,2019-06-30,2023-11-29 23:53:57.982591
PRV000725,1000000725,Thomas,King,Pediatrics,Sports Medicine,MD,LIC908300,NY,FAC000163,555-786-8603,dr.martinez83@wrshealthproviders.com,True,True,2016-09-17,2026-01-10 23:53:57.982591
PRV000726,1000000726,Michael,Walker,Pediatrics,Interventional,DO,LIC485695,PA,FAC000543,555-157-1081,dr.wright14@wrshealthproviders.com,True,True,2009-08-15,2021-08-30 23:53:57.982591
PRV000727,1000000727,David,Clark,Endocrinology,,MD,LIC405807,NY,FAC000513,555-459-2976,dr.thompson37@wrshealthproviders.com,True,True,2010-04-23,2022-07-03 23:53:57.982591
PRV000728,1000000728,Richard,Wright,Oncology,,MD,LIC346126,FL,FAC000308,555-751-3051,dr.robinson31@wrshealthproviders.com,True,True,2021-10-28,2021-04-04 23:53:57.982591
PRV000729,1000000729,William,Thompson,Radiology,,MD,LIC772015,AZ,FAC000395,555-433-4724,dr.scott63@wrshealthproviders.com,False,True,2010-12-09,2023-04-29 23:53:57.982591
PRV000730,1000000730,David,Green,Endocrinology,Sports Medicine,PA,LIC189461,NY,FAC000249,555-625-1875,dr.baker62@wrshealthproviders.com,False,True,2012-08-19,2023-11-13 23:53:57.982591
PRV000731,1000000731,Michelle,Nelson,Emergency Medicine,Interventional,NP,LIC630432,PA,FAC000486,555-995-7910,dr.scott63@wrshealthproviders.com,True,True,2018-05-20,2024-09-27 23:53:57.982591
PRV000732,1000000732,Michelle,Baker,Orthopedics,Interventional,MD,LIC663090,AZ,FAC000737,555-297-2565,dr.wright75@wrshealthproviders.com,True,True,2017-09-11,2021-05-21 23:53:57.982591
PRV000733,1000000733,Michael,Robinson,Dermatology,,DO,LIC521337,FL,FAC000491,555-728-1045,dr.walker96@wrshealthproviders.com,False,True,2019-03-15,2024-05-18 23:53:57.982591
PRV000734,1000000734,Karen,King,Internal Medicine,,MD,LIC925660,CA,FAC000248,555-438-4535,dr.clark93@wrshealthproviders.com,True,True,2010-08-21,2024-07-04 23:53:57.982591
PRV000735,1000000735,Jennifer,Walker,Family Medicine,Geriatrics,DO,LIC426407,AZ,FAC000314,555-607-7276,dr.clark35@wrshealthproviders.com,True,True,2014-11-09,2024-11-16 23:53:57.982591
PRV000736,1000000736,Lisa,Scott,Internal Medicine,Interventional,DO,LIC478543,PA,FAC000643,555-712-4411,dr.scott62@wrshealthproviders.com,True,True,2024-05-23,2024-11-16 23:53:57.982591
PRV000737,1000000737,Jennifer,Anderson,Oncology,Critical Care,DO,LIC729307,PA,FAC000564,555-274-8662,dr.walker60@wrshealthproviders.com,False,True,2009-01-30,2024-06-21 23:53:57.982591
PRV000738,1000000738,John,Robinson,Family Medicine,Geriatrics,MD,LIC381296,CA,FAC000646,555-748-3748,dr.martinez76@wrshealthproviders.com,True,True,2011-01-01,2022-03-25 23:53:57.982591
PRV000739,1000000739,Michael,Nelson,Oncology,Geriatrics,MD,LIC576600,AZ,FAC000797,555-825-9158,dr.green61@wrshealthproviders.com,True,True,2006-05-04,2023-09-18 23:53:57.982591
PRV000740,1000000740,William,Young,Obstetrics and Gynecology,Pain Management,MD,LIC672604,IL,FAC000333,555-393-7304,dr.king43@wrshealthproviders.com,False,True,2017-09-16,2026-01-11 23:53:57.982591
PRV000741,1000000741,Emily,Hall,Radiology,,NP,LIC154643,NY,FAC000055,555-893-4068,dr.baker75@wrshealthproviders.com,True,True,2024-11-19,2025-01-09 23:53:57.982591
PRV000742,1000000742,James,Anderson,Cardiology,Interventional,MD,LIC160220,FL,FAC000753,555-283-7475,dr.robinson17@wrshealthproviders.com,True,True,2011-01-05,2022-05-26 23:53:57.982591
PRV000743,1000000743,Thomas,Allen,General Surgery,Interventional,NP,LIC598652,CA,FAC000250,555-627-8794,dr.anderson78@wrshealthproviders.com,True,True,2024-07-12,2021-01-26 23:53:57.982591
PRV000744,1000000744,Thomas,Thompson,Emergency Medicine,,PA,LIC953531,PA,FAC000010,555-424-4185,dr.young43@wrshealthproviders.com,False,True,2017-02-04,2021-11-07 23:53:57.982591
PRV000745,1000000745,Laura,Lewis,Anesthesiology,Sports Medicine,MD,LIC759736,AZ,FAC000836,555-190-2256,dr.allen86@wrshealthproviders.com,True,True,2006-12-23,2023-12-09 23:53:57.982591
PRV000746,1000000746,Nancy,Wright,Oncology,Interventional,DO,LIC971529,IL,FAC000749,555-864-6700,dr.anderson21@wrshealthproviders.com,False,True,2005-03-16,2024-11-15 23:53:57.982591
PRV000747,1000000747,James,Scott,Radiology,Sports Medicine,DO,LIC970493,TX,FAC000184,555-267-5262,dr.allen39@wrshealthproviders.com,True,True,2015-03-09,2024-08-30 23:53:57.982591
PRV000748,1000000748,Michael,Thompson,Obstetrics and Gynecology,Interventional,PA,LIC701871,TX,FAC000896,555-877-4381,dr.walker72@wrshealthproviders.com,True,True,2019-03-21,2021-12-24 23:53:57.982591
PRV000749,1000000749,Lisa,Thompson,Internal Medicine,Geriatrics,PA,LIC282137,AZ,FAC000460,555-651-9060,dr.clark49@wrshealthproviders.com,False,True,2009-09-23,2023-12-27 23:53:57.982591
